탭,제목,글쓴이,날짜,조회,추천,post_url,source
국내주식,삼전 하닉 장초반에 패닉셀좀 주워서 하따칠랬는데,C.FLAGG,2025-12-18,227,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288543013&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,삼전 닉스 황말올ㄷㄷ,야행열차,2025-12-18,139,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288541504&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,삼전 이 버티는데 코스피가 내려간다라....,SKhynix,2025-12-18,207,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288541467&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,으아아아 넥장 삼전 매수 성공인가!!!!!!!!!,닥버스트레인지,2025-12-18,268,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288539612&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,삼전 에과리 쩌~억,할일없어서펨코함,2025-12-18,115,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288528513&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,마이크론 실발 잘나왔다메!!!,마마마마마마무,2025-12-18,439,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288499182&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,간단하게 쓰는 장전 시나리오입니다,강퇴,2025-12-18,13150,70,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288525256&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,삼전 동시호가 쎄다,윈터주인,2025-12-18,220,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288524809&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,삼전 강하다,돌부처00,2025-12-18,1062,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288519588&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,마이크론 보고 10%먹는 상상하고 있었는데,할일없어서펨코함,2025-12-18,1151,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288518696&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,"삼전 하이닉스를 살것이냐, 마이크론을 살것이냐.",아주좋은선생님,2025-12-18,211,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288505404&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,삼전 오늘 마오 볼려나,윈터주인,2025-12-18,783,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288504776&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,마이크론 보고 삼전 확신와서 5주 더 추가했다,지수수,2025-12-18,332,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288504376&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,오늘 삼전 8시 얼마예상?,속슬비치,2025-12-18,1754,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288410189&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=293,삼전
국내주식,근데 어제 국장 삼전 하닉 장막판에 왜 급등한거임?,돌부처00,2025-12-18,2009,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288179859&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,근데 이러면 진짜 모르겠다 ㅋㅋㅋ,아구믄,2025-12-18,15028,54,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288400896&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,"마이크론=하닉, 삼전",커리는사랑,2025-12-18,1212,8,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288395315&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,"최고의 행복회로는 삼전 ,하닉이 내일 흡성대법 시전하는거지",디비전3,2025-12-18,830,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288333299&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,삼전 닉스 : 마이크론은 우리 3형제중 최약체지,안보는진보,2025-12-18,207,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288332953&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,밤새 시껍한 삼전 주주는 다행이라고 합니다,포항제철,2025-12-18,452,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288331650&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,삼전 닉스 오늘 플십 가즈아 시발,안보는진보,2025-12-18,108,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288330747&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,ㅆㅂ 종가로 삼전 5천 샀는데,박부라더스,2025-12-18,1119,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288303723&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,마이크론아 시장 분위기를 바꿀 필요는 없다,안보는진보,2025-12-18,1306,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288294037&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,국장 개미들이 진짜 잘하는구나,디비전3,2025-12-18,1640,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288246269&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,"빅테크가 반도체 사느라 수익이 안난다= 삼전 ,하닉,마이크론 이익이 높아진다",일론젠슨황,2025-12-18,198,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288549012&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,삼전 하닉 50%넘게들고있는 외인들은 정체가 뭐임?,뽈드,2025-12-18,675,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288165320&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,오늘 삼전 5퍼상승에혹했었는데,아메리카노유라,2025-12-18,229,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288109785&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,진짜 오른게 얼만데는,공룡썩은물,2025-12-18,293,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288108424&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,"삼전 하닉은 이미 좆시호가에 -5%, -10%박히고 출발하겠네",극강의단타족,2025-12-18,2863,-1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288071968&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,그럼 내일 삼전 하고 하닉도,돌파킹,2025-12-18,1081,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288070138&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,오늘 삼전 5% 올랐는데 .. 내일 갭하락 몇퍼시작인거야,극강의단타족,2025-12-18,1394,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288053487&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,마이크론 어닝플로 국장매수 할뻔,고라니99,2025-12-18,220,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288045151&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,낼 마이크론 박으면 국장 시즌종료 무빙일듯,월추리,2025-12-18,1886,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288044409&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,이 시각 국장러,관세로위대하게,2025-12-18,240,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9287995019&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,마이크론 미친 가이던스에 대한 간단 생각,서생원,2025-12-18,10386,61,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288333494&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,마이크론 보고 나니 드는 생각,안보는진보,2025-12-18,238,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288335930&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,마이크론 실적에 나스작폭락에도 불구 after 폭등했으니,일론젠슨황,2025-12-18,203,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288337928&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=295,삼전
국내주식,이러면 삼전 하닉은 어케 되는거냐,faqiei,2025-12-18,2032,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288356444&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,삼전 닉스 말곤 맘놓고 살 게 없음,수목장,2025-12-18,257,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288378175&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,코스피 삼전 닉스보유국ㄷㄷ,30억만가자,2025-12-18,667,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288375208&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,"삼성전자 15만원,하이닉스 80만원",일론젠슨황,2025-12-18,2308,10,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288374201&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,마이크론 실적발표후 앱장에서 급등!! 삼전 하닉 기대해봐?,v허미미v,2025-12-18,215,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288363603&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,삼전 은 4분기 영업이익 20조 이상 확정이네,15만전자,2025-12-18,865,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288362397&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,27년 삼전 하닉 합산 영업이익 300조원 생각하고 있습니다.,서생원,2025-12-18,228,13,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288362145&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,오늘도 개같이 떨궜네.. 쩝 근데 마이크론 실적보면 삼전 이번 실적 미쳤을듯?,삼전12만가자,2025-12-18,205,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288358057&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,국장 반도첸 더 슈팅줄거같은데,티앤엘황금에스티,2025-12-18,12025,54,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288353807&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,아 그냥 삼전 하닉살껄,아구믄,2025-12-18,2543,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288338177&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,"삼전 ,하닉 박살은 피했네",다나Love,2025-12-18,1700,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288347953&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,내일 삼하가 수급 다 빨아갈 것 같은 이유가,디비전3,2025-12-18,215,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288341160&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,마이크론 같은 놈이 저 실적이라는 게 공포임,안보는진보,2025-12-18,2043,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288339859&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,삼전 하닉은 걍 1월 실발까지 홀딩이 좋을듯,수목장,2025-12-18,289,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288339368&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,연습 ) 캬 삼전 하닉 출발!,후우에에,2025-12-18,204,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288338974&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,삼하 어제 선반영일것같은게,주식이답이다,2025-12-18,2330,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288338927&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,"내년 삼전 이 영익 100조, 닉스가 80조 버는게 시장 컨센임",빛을향해,2025-12-18,522,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288338810&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=294,삼전
국내주식,삼전 일단 회복력 좋다,트리플H,2025-12-18,60,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288546506&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,하이닉스 신용 못들어오니깐 삼전 신용 늘어나는게 ㄷㄷ,주식러.,2025-12-18,1322,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288490584&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=292,삼전
국내주식,다행이다 삼전 하닉 크게 안박네,호프군,2025-12-18,222,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288555151&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=291,삼전
국내주식,"모건스탠리 마이크론 ""이번 분기는 엔비디아를 제외하면 미국 반도체 역사상 가장 큰 매출과 순이익 상향 서프라이즈 중 하나로 평가함.""",하닉대주주,2025-12-18,491,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289392520&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,와 삼전 양전,폴피어스,2025-12-18,235,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290295838&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,삼전 이새끼 넥장에서 올릴거 같아서 놔뒀는데,샷샷샷샤앗,2025-12-18,647,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290284138&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,오늘 진짜 오르나요?,박부라더스,2025-12-18,159,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290260031&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,마이크론이 저렇게 평가 받는다면 삼전 하닉은 더 크게 쏴야지,꼬마박카스,2025-12-18,428,8,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290208987&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,삼전 호가창 ㅅㅂ 너무하네,국대카스트로프,2025-12-18,1837,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290124973&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,"삼전 ,하닉 메모리반도체 관련 컨센서스에 관해서 질문합니다!",추세추,2025-12-18,220,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289919642&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,삼전 좀만 담아보기완료,판타,2025-12-18,125,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289655747&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,에이씨 더러운 국장. 삼전 하닉밖에 없는 거지같은 장.,제비똥꾸녕,2025-12-18,452,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289553264&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,삼전 대 양 전 ㄷ ㄷ,킹선반영,2025-12-18,2052,12,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289483123&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,삼전 왜 저래,쵸텐,2025-12-18,1209,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289466398&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,마이크론이 저정도면 하닉 삼전 은 돈 복사중인가?,간절하면꽃이핀다,2025-12-18,187,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289464410&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,삼전 들어갈까하는데 오늘 내일?,올인파산,2025-12-18,210,5,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289463030&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,"기관 ,외국인 넘들 뭐가 가치주 실적주 타령이야 .. 삼전 이랑 하닉이 최고 가치주다",손사마,2025-12-18,170,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289437264&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,반도체 씹련아 ㅋㅋㅋㅋㅋ,다온거같다,2025-12-18,524,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289426741&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,누군가 국장의 미래를 묻거든,대형개잡주매니아,2025-12-18,188,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289403491&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,삼전 양전 시도 중,휴먼테크놀로지,2025-12-18,140,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289399581&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,오늘도 장 막판에 삼전 하닉 들어올리는 그림인가...,나폴리오솔레미오,2025-12-18,105,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289397397&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,오늘 삼전 하닉이 멀쩡한데 코스피지수 1.5%떨군거면,고양이대변인,2025-12-18,957,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290478985&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,삼전 하닉 낼 어떻게 될까요,콘세이,2025-12-18,535,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290483743&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,마이크론 오늘 신고가 가면 낼 삼전 하닉은?,손사마,2025-12-18,827,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290492840&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,낼 삼전 하닉이 마른 오징어도 쥐어짜면 물이 나오는 걸 보여줄듯,익절가능,2025-12-18,813,4,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290940824&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,삼전 도 말올 하겠지?,노래하는석렬이,2025-12-18,202,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288555264&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=291,삼전
국내주식,삼전 하닉 비중 높은 etf추천좀,글로벌아이,2025-12-18,877,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9291093520&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,마이크론 저렇게 올리는데,실콘6트슬30고,2025-12-18,2725,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9291079906&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,내일 다같이 오르나 아니면 삼하 흡성대법하나,뽈드,2025-12-18,1059,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9291071275&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,낼 삼전 하닉 얼마나 오를려나,호프군,2025-12-18,2791,7,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290999490&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,시즌 100호 아무것도 모르면 걍 삼전 이나 살껄 ㅅㅂ,고양이대변인,2025-12-18,91,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290957601&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,오늘 삼전 매수한 나 칭찬해,박부라더스,2025-12-18,1666,8,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290946221&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,마이크론이 저렇게 오르면 양심적으로 삼전 도 내일 10퍼는 가야지,미라클30,2025-12-18,1475,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290938353&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,삼전 내년 이맘때쯤엔 15만 전자 ㄱㄴ??,ㅈ문가,2025-12-18,319,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290614066&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,오늘 삼전 으로 안갈아타서 아쉽긴한데,뽈드,2025-12-18,292,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290911815&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,삼전 낼 예상,노련미,2025-12-18,366,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290899837&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,내년 삼전 수익 백조면 시가총액은 1500조는 되야,일론젠슨황,2025-12-18,413,-2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290716651&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,마이크론 14%면 삼전 닉스는,이정후,2025-12-18,17382,58,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290699021&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,내일 삼전 무조건 11이상 뜨겠다!!!,박부라더스,2025-12-18,639,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290697873&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,"마이크론 같은 개잡주도 14% 오르는데 낼 삼전 ,하닉",일론젠슨황,2025-12-18,1687,-3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290686357&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,2차전지 걱정하는 분들이 많은데,아구믄,2025-12-18,4189,11,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9290679626&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=288,삼전
국내주식,삼전 보합 가주는거니,퀄치기소년,2025-12-18,644,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289396443&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,일부러 주식앱 안보는 수련중인데,GETAWAY,2025-12-18,435,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289465867&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,오늘 마이크론 어닝발표하고 꼬라박았으면 코스피 -4% 봤을듯,세진중공업,2025-12-18,160,1,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9289376669&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=289,삼전
국내주식,원익ips 저거 왜 저러는거냐,국대카스트로프,2025-12-18,228,3,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288881104&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=290,삼전
국내주식,포트 리밸런싱 겸 하닉 매수했다,새벽은하수,2025-12-18,144,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288829439&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=291,삼전
국내주식,아 이사마렵다..,폴피어스,2025-12-18,38,0,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288799673&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=291,삼전
국내주식,삼전 하닉이 버티는데 코스피 -1.2면,뫼르,2025-12-18,2089,6,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288778412&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=291,삼전
국내주식,"전통적인 fPBR 밸류로는 삼전 이 더 좋고, 만약 fPER로 리레이팅된다면",서생원,2025-12-18,644,10,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288765494&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=291,삼전
국내주식,삼전 오늘 사야될거같은데,판타,2025-12-18,236,2,https://www.fmkorea.com/index.php?mid=stock&category=2997203870&listStyle=list&document_srl=9288764718&search_keyword=%EC%82%BC%EC%A0%84&search_target=title_content&page=291,삼전
